CustomerID,CustomerName,Email,Country,Age,PurchaseAmount,OrderDate
2095,Alice,john@gmail.com,Kenya,31,49084,
1761,Mike,,,30,30635,
2658,,invalid_email,Rwanda,61,46676,
2397,Mike,,,50,40394,
1631,Mike,invalid_email,Tanzania,49,41534,2025-02-20
2530,Mary,invalid_email,Rwanda,36,39199,
1785,,,Rwanda,47,3661,2024-01-01
1941,Jane,invalid_email,Tanzania,33,38144,
2010,Mike,john@gmail.com,Rwanda,29,2793,2025-02-20
1396,Peter,invalid_email,Uganda,27,16123,2025-02-20
2142,Mike,,Tanzania,19,19869,
1932,John,invalid_email,Tanzania,35,42630,2024-05-12
2459,Mary,,Uganda,30,2847,
2851,,,,46,1406,
1674,John,,,41,11937,2025-02-20
1934,,mary@yahoo.com,,55,19215,
1463,John,,Rwanda,29,1778,2024-05-12
1284,John,,Uganda,46,1999,2024-01-01
1263,,mary@yahoo.com,Tanzania,39,7010,
1318,Alice,,Tanzania,53,21934,2024-05-12
1671,Alice,,Tanzania,18,32706,
2398,Jane,,Rwanda,60,46676,
1818,Mary,,Rwanda,150,14602,
1087,Peter,mary@yahoo.com,,57,37165,2024-01-01
2676,Peter,,,51,19557,
2225,Peter,invalid_email,,51,1785,2025-02-20
1819,,john@gmail.com,,65,13645,2024-05-12
2761,John,,Rwanda,50,26657,
1999,Alice,invalid_email,,21,15807,
2977,Mary,,,55,13517,
1332,John,invalid_email,Tanzania,47,39199,
1220,,invalid_email,Rwanda,,48655,2025-02-20
1039,Alice,,,69,6876,
2730,Alice,mary@yahoo.com,,63,8671,2025-02-20
1066,Mike,,Uganda,37,39052,
1986,Mike,,Uganda,43,33370,
2798,,invalid_email,Rwanda,32,9574,2024-01-01
1512,Mary,john@gmail.com,Tanzania,24,44231,2024-01-01
2895,,invalid_email,Tanzania,24,41534,
2659,Mary,,,67,3848,2024-01-01
2644,Mary,,Rwanda,46,28121,2025-02-20
2620,,,Uganda,40,27990,
2959,,mary@yahoo.com,,51,24353,2025-02-20
2654,John,invalid_email,,37,29420,
2149,Jane,mary@yahoo.com,,32,39199,2025-02-20
2277,,,,50,306,2025-02-20
1693,Mary,invalid_email,Kenya,,45074,2024-01-01
2038,Mike,invalid_email,,34,39288,
1475,Jane,,Rwanda,37,21343,
2084,John,,,30,26039,2024-01-01
1879,Jane,john@gmail.com,,61,21371,2025-02-20
1430,Peter,,,41,39453,2025-02-20
2692,,invalid_email,Uganda,-5,44231,
1266,Jane,,Kenya,64,23519,
2057,Mary,john@gmail.com,,54,1685,2025-02-20
1777,John,,Uganda,24,29823,
2598,,,Tanzania,25,14602,2024-05-12
1492,Mary,invalid_email,Kenya,40,47816,2024-01-01
2584,,,Kenya,31,5630,
2491,Mike,invalid_email,,21,33259,
2789,Peter,,,38,1685,
1659,Mike,invalid_email,Tanzania,63,14920,2024-05-12
2347,Mary,,,27,28793,
2326,Mary,,Rwanda,39,5156,2024-05-12
2298,Mary,john@gmail.com,Uganda,47,24638,
2891,Alice,,Uganda,47,48290,2024-01-01
2985,Peter,john@gmail.com,,33,13873,
2706,,mary@yahoo.com,Uganda,28,22059,2024-01-01
2951,,,,39,38760,
2011,Mary,,Uganda,46,36020,
2223,Mary,john@gmail.com,,42,11753,2024-05-12
2467,,john@gmail.com,Rwanda,31,36020,2025-02-20
2927,,mary@yahoo.com,Tanzania,31,43789,2024-05-12
2346,Mike,john@gmail.com,Kenya,19,33863,2025-02-20
2057,Mike,invalid_email,,-5,39288,2024-05-12
1975,Mary,,,30,5156,
1480,John,john@gmail.com,,20,13645,2024-01-01
1726,Alice,john@gmail.com,Rwanda,47,5358,2025-02-20
1478,Mike,mary@yahoo.com,Rwanda,35,33259,
2087,John,invalid_email,Kenya,-5,48133,2024-01-01
2030,Alice,john@gmail.com,Tanzania,53,3404,2024-01-01
2323,Mary,,,38,29227,
1341,Peter,,,,24376,
2453,Jane,john@gmail.com,Rwanda,36,26205,
2446,Jane,invalid_email,,33,48133,2025-02-20
1330,Mary,,,45,32662,2025-02-20
1436,Mike,,Uganda,21,40442,2024-01-01
2610,John,invalid_email,,68,47291,2025-02-20
1172,Peter,invalid_email,Tanzania,150,289,2024-01-01
1557,,john@gmail.com,,32,27580,
1525,Alice,,Tanzania,18,44362,2024-05-12
2895,Mary,mary@yahoo.com,,65,45074,2024-01-01
1657,Peter,,Uganda,64,5358,2024-01-01
1024,,,Tanzania,33,42630,
1818,Peter,,Rwanda,-5,6876,
1603,Mike,invalid_email,,37,11065,
1404,,,,50,3727,
1230,Alice,mary@yahoo.com,Uganda,34,30403,2024-01-01
1531,,john@gmail.com,Rwanda,22,39199,2024-01-01
2841,Peter,mary@yahoo.com,,22,37294,2025-02-20
2572,Mike,,Uganda,56,43685,2025-02-20
2810,,,Rwanda,30,25546,2024-05-12
1503,John,,Tanzania,61,46676,2024-05-12
2691,Mike,,,53,26657,2025-02-20
1177,John,,,47,3404,2024-01-01
1130,John,john@gmail.com,Tanzania,21,23876,
2845,,,Kenya,40,29420,2025-02-20
2477,,,Rwanda,38,29567,2024-01-01
1346,,invalid_email,Tanzania,38,30180,2025-02-20
1538,,,,23,30840,
1770,Peter,,Rwanda,41,21618,2025-02-20
2428,Mike,,Rwanda,64,23347,
1074,,john@gmail.com,Kenya,,2533,2024-01-01
2963,John,mary@yahoo.com,,48,11634,
1577,,,Uganda,36,43101,2025-02-20
1852,Alice,,Kenya,55,12285,
2514,Peter,,Kenya,29,32582,
1192,Mike,,Uganda,31,8094,
2184,Mike,john@gmail.com,Uganda,67,28793,
1345,Jane,,Kenya,29,48802,2024-05-12
1949,Mike,,Rwanda,32,30403,
2383,Peter,invalid_email,Tanzania,36,1785,2024-01-01
2791,Alice,john@gmail.com,Tanzania,45,261,
2606,Mike,,Kenya,57,39288,
2109,Jane,mary@yahoo.com,Rwanda,58,30840,2024-01-01
2956,Peter,,Uganda,22,49084,
2284,John,,,22,44832,2024-05-12
1212,Mary,john@gmail.com,Kenya,23,1999,2024-01-01
2687,Mary,john@gmail.com,,40,10727,2024-01-01
2744,John,john@gmail.com,Rwanda,20,46799,
2935,,invalid_email,,54,28121,2025-02-20
1571,Mike,,,50,19042,2024-01-01
1778,,invalid_email,Kenya,60,10330,2024-01-01
1260,Mary,mary@yahoo.com,Rwanda,38,25951,2024-05-12
1728,,,,37,39052,2024-05-12
1281,Mary,invalid_email,Rwanda,18,30180,2024-05-12
2670,John,invalid_email,Tanzania,56,13167,
2489,Mike,,,64,19215,2024-01-01
2402,Mike,john@gmail.com,,34,40076,2024-05-12
1360,,,,46,19557,2024-05-12
2471,John,,Rwanda,25,17512,
1439,,,,43,19215,
1091,Mike,john@gmail.com,Tanzania,45,30635,2024-05-12
2643,,,,51,40076,
1751,Mike,invalid_email,Kenya,43,13517,2025-02-20
1865,Peter,mary@yahoo.com,Rwanda,30,30403,
2446,,invalid_email,Rwanda,61,49316,
1140,,mary@yahoo.com,,54,30635,2024-01-01
2313,Peter,,Tanzania,30,3848,2024-01-01
2454,John,,,55,41190,2024-05-12
1747,Alice,,Uganda,42,40442,2024-01-01
2874,Mary,john@gmail.com,,64,1121,2024-01-01
2846,Peter,,,40,46799,2025-02-20
2711,Mary,mary@yahoo.com,,39,23347,
1651,Jane,invalid_email,Uganda,38,44362,2024-05-12
1699,John,,,-5,41094,2025-02-20
1996,Alice,,,47,26205,2024-05-12
1047,Jane,,Kenya,28,22461,
2324,Jane,invalid_email,Rwanda,21,13873,2024-05-12
1879,Mike,,,50,,2024-01-01
2212,Jane,,Rwanda,64,26954,
2158,John,,Tanzania,29,1999,2025-02-20
1553,Peter,mary@yahoo.com,,26,46799,2025-02-20
1402,John,mary@yahoo.com,Kenya,49,48655,
1890,Peter,john@gmail.com,Uganda,28,2127,2025-02-20
1863,Jane,invalid_email,Tanzania,54,33927,
1600,Jane,,Kenya,41,9368,2024-01-01
2829,,,Kenya,24,1406,2025-02-20
1339,Alice,,Uganda,25,43041,
2779,Peter,john@gmail.com,Uganda,50,2847,
2967,Jane,,Rwanda,42,3848,2025-02-20
1702,Mike,invalid_email,,18,49025,2024-01-01
1316,,john@gmail.com,Tanzania,20,2712,
1616,Mary,invalid_email,,57,23997,
2385,,john@gmail.com,Tanzania,45,3661,2024-01-01
2844,Alice,,Kenya,60,11494,2025-02-20
1380,John,john@gmail.com,,50,12766,2024-05-12
1231,Alice,mary@yahoo.com,,63,1685,2025-02-20
2799,Mary,,Uganda,18,22503,
2366,,,Uganda,55,17668,
2571,Peter,,Kenya,,27366,2025-02-20
1815,John,,Kenya,44,22503,
1551,John,,Tanzania,55,19215,2024-05-12
2551,Peter,mary@yahoo.com,Kenya,52,49025,2024-05-12
1854,,,Tanzania,27,15895,
2811,,john@gmail.com,,29,39288,
1817,Alice,,Uganda,27,8629,2025-02-20
2593,Jane,,Uganda,-5,10014,
2957,,invalid_email,,51,2847,2024-05-12
1181,Alice,,,41,26631,
2063,,,Uganda,45,19557,2024-01-01
2573,Mary,,,39,49084,
1395,Mike,,,62,13645,2025-02-20
2726,Jane,,Rwanda,33,43101,2024-05-12
1777,Alice,,Tanzania,30,24039,
2516,Mike,,,53,37919,2025-02-20
2681,Mike,invalid_email,Tanzania,53,28121,
1905,,john@gmail.com,,60,19042,2025-02-20
2355,,,Rwanda,40,6365,
1125,,mary@yahoo.com,Uganda,31,39453,
2580,Peter,,Tanzania,49,3848,
2579,Mary,mary@yahoo.com,,20,6365,
,Mary,,Tanzania,44,19218,
2190,Mary,invalid_email,Uganda,36,22102,2025-02-20
2642,Jane,,Kenya,39,8671,2024-01-01
1017,John,john@gmail.com,,18,41094,2025-02-20
2354,Jane,,Kenya,22,9574,
1582,Alice,,Rwanda,66,43041,
1454,Mike,john@gmail.com,,50,37919,2024-01-01
1955,Mike,,Tanzania,68,8629,
2131,,john@gmail.com,,36,6496,2024-05-12
2290,John,,Tanzania,53,29823,2024-05-12
1443,Alice,invalid_email,Rwanda,68,41534,2024-05-12
2262,John,invalid_email,Rwanda,23,16950,2024-01-01
2951,Mike,,Tanzania,32,14920,2025-02-20
2323,,mary@yahoo.com,,53,27366,2024-01-01
1600,Jane,,Uganda,50,37919,2024-01-01
1101,Mary,,Uganda,41,39604,2024-01-01
1986,Mike,,,44,1999,2024-05-12
2272,Peter,invalid_email,Tanzania,66,29227,2025-02-20
2475,Mary,john@gmail.com,Tanzania,28,31651,2024-01-01
1518,Mike,,,66,38760,2025-02-20
2175,Jane,john@gmail.com,Tanzania,40,11753,
1857,John,,,50,19557,2024-01-01
1172,,mary@yahoo.com,Tanzania,58,5775,2024-01-01
2365,,invalid_email,Rwanda,63,17775,2024-01-01
2692,Mary,mary@yahoo.com,Kenya,64,14602,
2003,Jane,,Tanzania,46,30180,
1429,,invalid_email,Kenya,48,5156,2024-05-12
1725,,,Uganda,18,14086,
2711,Alice,mary@yahoo.com,,51,5358,2025-02-20
2709,Peter,,Uganda,35,43789,
2874,Mary,,Tanzania,35,3990,2024-01-01
1848,John,john@gmail.com,,23,31651,2024-01-01
2680,,,Uganda,69,28121,2024-05-12
2984,Alice,,Rwanda,57,15807,
2346,Jane,mary@yahoo.com,Kenya,18,7010,2024-01-01
1988,,mary@yahoo.com,,64,2795,
2695,,invalid_email,,59,40857,2024-05-12
1637,Peter,invalid_email,Tanzania,47,3656,
1418,John,john@gmail.com,Rwanda,21,23347,2025-02-20
1592,Jane,,Kenya,49,22461,2024-05-12
1483,Jane,john@gmail.com,Rwanda,27,,
2681,Mary,john@gmail.com,Uganda,60,10330,2024-01-01
2773,,mary@yahoo.com,Tanzania,22,2847,
1410,Mary,john@gmail.com,,26,14602,
1934,John,john@gmail.com,,22,41094,2024-05-12
2106,,,Uganda,28,2533,
2135,,invalid_email,,52,21618,2025-02-20
2759,Mike,invalid_email,,44,43673,2024-05-12
1330,,,Tanzania,21,13645,2024-01-01
2400,,invalid_email,Uganda,27,18241,2024-01-01
2777,Mike,,Tanzania,56,43789,2024-05-12
1653,Jane,,Kenya,50,41623,
1039,Mary,invalid_email,Tanzania,55,22461,
2957,Peter,,Tanzania,25,9792,2024-01-01
2792,,invalid_email,Kenya,66,6496,2025-02-20
1957,Peter,invalid_email,Uganda,41,13645,
2819,,,Tanzania,56,42657,2025-02-20
1103,Jane,john@gmail.com,Rwanda,50,48655,
1200,Mary,john@gmail.com,Tanzania,58,35322,2024-05-12
1448,John,john@gmail.com,Uganda,60,45251,
2841,John,john@gmail.com,,36,5156,2024-01-01
2865,John,invalid_email,Kenya,19,11116,2024-05-12
2995,,mary@yahoo.com,,150,23876,
2288,,,Uganda,28,30403,2024-01-01
1908,Peter,mary@yahoo.com,,52,10014,
1208,Mary,mary@yahoo.com,,34,41190,
1561,,,Tanzania,59,14086,
2140,,john@gmail.com,Tanzania,20,3727,2024-01-01
1711,Mary,invalid_email,Kenya,39,6474,
2399,Peter,john@gmail.com,Tanzania,52,23347,
2573,,john@gmail.com,Rwanda,38,43685,2024-05-12
2562,John,mary@yahoo.com,Rwanda,42,43423,2024-05-12
1769,John,,,56,15807,2025-02-20
2106,Jane,john@gmail.com,Uganda,19,26039,
1452,Mike,,Kenya,18,46676,
1665,Alice,,,24,1116,
1627,,john@gmail.com,,37,40857,2025-02-20
2536,Mike,mary@yahoo.com,Uganda,60,49316,2025-02-20
2627,,mary@yahoo.com,Kenya,150,26039,2024-01-01
2700,Mary,invalid_email,Kenya,23,14920,
1385,,,,150,32706,2024-05-12
2934,Mary,mary@yahoo.com,Uganda,53,3404,2024-01-01
2372,Mary,invalid_email,Uganda,68,31651,2025-02-20
1294,Mike,,Tanzania,38,7010,2024-05-12
1256,Alice,,,68,23583,
2103,Jane,,Rwanda,63,30840,
2959,Mike,john@gmail.com,Tanzania,52,11937,2025-02-20
1266,Alice,,Kenya,53,39052,
1417,John,invalid_email,,25,3661,2025-02-20
1233,John,,,67,11494,2024-05-12
2855,Mary,john@gmail.com,Uganda,21,17512,2024-01-01
2333,Peter,invalid_email,,60,45858,2024-05-12
2835,,invalid_email,,33,261,
2997,,mary@yahoo.com,,20,2533,
1984,Mary,,Kenya,24,15807,2025-02-20
2379,Peter,,,19,3848,2024-05-12
2235,,mary@yahoo.com,,18,3990,2024-01-01
1572,Alice,,Tanzania,18,37919,
1047,,john@gmail.com,,55,16123,2024-01-01
2149,,,Uganda,68,17259,
1221,John,mary@yahoo.com,Tanzania,24,22076,2025-02-20
1919,,invalid_email,Uganda,41,15895,2024-01-01
2301,,mary@yahoo.com,,22,48802,2025-02-20
2430,Mike,,Tanzania,38,3661,
2527,Peter,john@gmail.com,,45,19869,2024-01-01
2316,Alice,,Kenya,35,32582,2024-01-01
2818,John,invalid_email,Tanzania,41,39199,
1275,,invalid_email,Uganda,49,30403,2024-05-12
2460,Mike,invalid_email,Kenya,62,21618,2024-01-01
2129,Peter,invalid_email,Rwanda,50,19215,2024-01-01
2680,Mary,mary@yahoo.com,Uganda,27,22399,
1418,Mary,invalid_email,,26,41706,2024-05-12
1609,Mary,invalid_email,Uganda,66,46799,2024-01-01
2451,,mary@yahoo.com,Rwanda,50,1685,
1373,Alice,invalid_email,Uganda,50,42657,2025-02-20
1071,Mary,,Kenya,24,29420,
2971,,,,21,49316,2024-05-12
2656,Jane,,Uganda,45,5358,
2052,,,Tanzania,40,306,
2210,John,john@gmail.com,Rwanda,,38760,
2386,,john@gmail.com,Uganda,49,2847,
2888,Alice,john@gmail.com,Rwanda,61,9368,2025-02-20
2822,Mike,mary@yahoo.com,,33,23699,2025-02-20
2473,,,Kenya,63,22461,2024-01-01
1193,,john@gmail.com,Tanzania,150,2712,2025-02-20
2178,Mary,,,27,14086,2025-02-20
2194,John,mary@yahoo.com,Uganda,31,9574,2024-01-01
1845,Peter,,Kenya,56,18241,
2063,Mary,,Rwanda,53,36020,
2085,John,invalid_email,,51,11494,2024-05-12
1021,Jane,,Rwanda,41,18531,
1358,,invalid_email,,35,3404,
2097,Peter,mary@yahoo.com,,33,8210,
1558,Jane,,Kenya,58,2127,2024-05-12
1670,Mike,,Uganda,54,33259,2025-02-20
2847,John,mary@yahoo.com,,58,9368,2024-05-12
2140,Jane,mary@yahoo.com,Uganda,42,43041,2024-01-01
2634,,john@gmail.com,Tanzania,25,31651,2024-05-12
2402,,,Uganda,41,39199,2024-05-12
2951,Mike,,,37,22102,
2942,,,,65,33863,2024-01-01
1677,John,mary@yahoo.com,Tanzania,47,24376,2024-01-01
2312,John,mary@yahoo.com,Rwanda,37,33863,2024-05-12
1438,,,,35,23997,2024-01-01
2690,Jane,mary@yahoo.com,Tanzania,21,2668,2024-01-01
1931,John,invalid_email,,65,-100,
1005,Mary,invalid_email,,53,43789,2024-01-01
2218,,invalid_email,,23,5775,2025-02-20
1419,John,invalid_email,Kenya,20,8492,2024-01-01
2590,Alice,,Tanzania,35,32706,
1831,Mike,,Uganda,64,11937,
2215,,invalid_email,Tanzania,57,39453,
1557,John,mary@yahoo.com,Rwanda,35,17259,
2170,Alice,invalid_email,,40,6973,2025-02-20
2809,John,,Tanzania,52,23347,
2691,John,mary@yahoo.com,,23,2795,2024-05-12
2224,Jane,invalid_email,Tanzania,-5,33259,2024-01-01
2466,Mary,,,43,1406,2025-02-20
1912,,mary@yahoo.com,,38,18531,2025-02-20
2441,Mike,mary@yahoo.com,Uganda,41,34866,2024-05-12
2449,,,,32,14086,2025-02-20
2005,Mary,mary@yahoo.com,Rwanda,44,19869,2024-05-12
2501,Peter,invalid_email,Kenya,49,27990,2024-05-12
2497,Jane,mary@yahoo.com,Uganda,29,19042,2024-05-12
1124,Jane,invalid_email,Uganda,22,32706,2025-02-20
1393,Mary,,Kenya,24,23997,2024-05-12
1815,,john@gmail.com,Tanzania,39,43685,2025-02-20
1879,Jane,,,44,26039,
2828,,invalid_email,Tanzania,32,14641,2024-05-12
1574,Mary,,Tanzania,56,23699,2025-02-20
1323,Jane,,,62,46799,2025-02-20
2414,John,,Rwanda,52,1121,2025-02-20
1928,Mary,,Uganda,43,43101,2024-01-01
2710,Mary,invalid_email,,40,6474,2024-01-01
2650,,invalid_email,Kenya,30,43789,2024-05-12
2462,Alice,john@gmail.com,Uganda,43,22399,
2226,Jane,mary@yahoo.com,Tanzania,20,1778,2024-05-12
2508,Jane,,Kenya,46,44832,
1831,Mary,invalid_email,,19,8210,
2053,John,,Uganda,45,4043,
2410,John,,Uganda,40,38144,
2647,Mike,mary@yahoo.com,Rwanda,53,44832,
2899,John,john@gmail.com,Uganda,66,11753,2024-01-01
2456,Jane,,Uganda,23,21618,2024-01-01
1835,,mary@yahoo.com,,28,22461,
1924,Alice,john@gmail.com,,55,2793,
2398,Mary,,Kenya,-5,19215,2025-02-20
2366,Peter,mary@yahoo.com,Tanzania,51,3848,
1441,Alice,invalid_email,,34,39199,
2601,,,Kenya,20,,2025-02-20
1073,,mary@yahoo.com,Uganda,61,19218,
1555,,john@gmail.com,Kenya,63,6973,2024-05-12
2794,Peter,mary@yahoo.com,Kenya,51,22461,2025-02-20
2688,Alice,invalid_email,Kenya,39,9574,2024-05-12
2177,John,,,46,960,2024-01-01
2452,Jane,,Kenya,-5,44120,
1361,,,,46,23997,
1446,Peter,invalid_email,,22,33370,
2256,,john@gmail.com,Tanzania,27,22503,
2585,Alice,,Kenya,27,1406,2024-05-12
2840,Jane,john@gmail.com,Rwanda,,37294,2025-02-20
1260,,mary@yahoo.com,Uganda,26,45074,2025-02-20
2849,Peter,john@gmail.com,Uganda,38,10727,
1123,Mary,john@gmail.com,,30,3848,2024-05-12
1909,Alice,,Uganda,27,289,
1243,Mary,,Uganda,55,26631,
1540,John,,,28,22062,
2960,Mary,invalid_email,Uganda,21,40857,2025-02-20
1483,Mary,invalid_email,Kenya,63,26039,
1120,Mike,,Tanzania,48,25951,2025-02-20
1123,Alice,mary@yahoo.com,,66,306,2024-01-01
2571,John,,Rwanda,69,30918,2024-05-12
1168,Mary,,,51,47816,2024-01-01
1122,,mary@yahoo.com,,59,6496,
2891,Jane,mary@yahoo.com,Rwanda,52,763,2025-02-20
2057,Peter,,,56,28793,2024-05-12
2109,Mary,invalid_email,,56,32662,
1644,John,mary@yahoo.com,,50,10014,2024-05-12
2730,Mary,invalid_email,Rwanda,25,21618,2024-05-12
1784,Peter,john@gmail.com,Kenya,49,49180,
1199,John,,,150,22062,2024-01-01
1367,Alice,,,50,46676,2024-01-01
1795,John,,Uganda,25,21371,
1075,Alice,,,63,17775,
1057,John,john@gmail.com,,31,1999,2024-05-12
1429,,,Kenya,51,33927,2024-01-01
1636,,john@gmail.com,Uganda,25,9368,2024-01-01
2522,Peter,,Tanzania,68,40076,2025-02-20
2935,Peter,mary@yahoo.com,,59,9792,2024-05-12
1107,John,,Rwanda,24,3990,
2758,,john@gmail.com,Tanzania,30,306,2024-01-01
2006,Mary,,Uganda,-5,49180,
2300,Peter,,Kenya,38,1121,2024-05-12
1066,,,Rwanda,64,5775,2024-05-12
2091,Alice,invalid_email,,49,17668,2024-01-01
2187,Alice,john@gmail.com,,28,1367,
2511,Jane,john@gmail.com,,31,3661,
1303,Mike,,Tanzania,28,21877,
2931,,mary@yahoo.com,,19,7010,2025-02-20
1672,Mike,,Uganda,51,43673,2024-05-12
1363,Mike,invalid_email,,61,19869,2024-05-12
2876,Alice,,Kenya,64,29227,2024-01-01
1819,,invalid_email,Tanzania,34,45858,2024-01-01
2401,,mary@yahoo.com,Tanzania,31,11384,2024-01-01
1341,Jane,,Kenya,42,13517,2025-02-20
1945,Mike,john@gmail.com,,65,18147,
1897,Mike,,Kenya,44,2533,2024-01-01
2576,John,mary@yahoo.com,Rwanda,25,40874,2024-01-01
2376,John,john@gmail.com,Kenya,34,261,2024-01-01
2438,John,invalid_email,,22,31651,2025-02-20
2131,Mary,,Kenya,29,24353,
2585,Mike,,Uganda,55,18147,
1760,,,,35,38760,
2519,,invalid_email,Kenya,43,41706,2024-05-12
1339,Mary,mary@yahoo.com,,48,47291,2024-05-12
1940,,,Kenya,54,-100,2024-01-01
1381,Jane,invalid_email,,23,14920,
2002,,,Rwanda,58,15895,2025-02-20
2555,Alice,john@gmail.com,Rwanda,32,6365,
1298,Mike,,,59,27351,
1137,,,,66,15807,
1357,Alice,invalid_email,,43,43673,
1834,,,,68,3990,
2521,,invalid_email,Uganda,29,44120,
2407,John,john@gmail.com,Tanzania,58,13517,
2626,Mike,invalid_email,Kenya,64,2668,2025-02-20
2981,Peter,mary@yahoo.com,,31,32706,
2302,Mary,,,18,31651,2024-01-01
2659,Mary,,,34,43423,2024-01-01
1481,Mike,john@gmail.com,Rwanda,50,6474,2024-01-01
1907,,,,150,40857,2024-01-01
2133,John,invalid_email,Kenya,46,5411,2024-05-12
1864,Mary,mary@yahoo.com,,,11384,2025-02-20
1137,John,invalid_email,Kenya,-5,14641,2024-05-12
1994,Jane,,Uganda,62,40076,
1433,Alice,john@gmail.com,Tanzania,48,49025,
1507,,,Rwanda,25,289,
1271,Peter,,Kenya,47,21934,2024-01-01
2121,Alice,john@gmail.com,,30,16950,
2786,Alice,,Uganda,33,19215,
2872,Jane,mary@yahoo.com,Tanzania,19,17775,2024-01-01
1102,Mary,invalid_email,Tanzania,62,12285,2025-02-20
2236,Peter,,Tanzania,35,18241,
2783,Mary,john@gmail.com,Kenya,52,43041,
2686,Mike,,Uganda,62,2793,
1760,Alice,,,36,6474,
1785,Mike,,,30,23583,2024-05-12
1163,John,john@gmail.com,Uganda,68,6365,2025-02-20
1997,Alice,john@gmail.com,Uganda,21,-100,
2875,Mary,,Uganda,36,12766,
1518,Alice,invalid_email,Kenya,67,40076,
2306,John,,,42,16298,2024-01-01
1515,Jane,,Kenya,55,43673,2024-01-01
1655,Mike,mary@yahoo.com,,68,47291,2024-01-01
1611,,,,48,-100,
1162,Mike,john@gmail.com,Kenya,53,25758,2024-01-01
2908,Mary,,,21,27366,
2681,Alice,mary@yahoo.com,Uganda,56,40857,2024-05-12
1062,Mary,,Kenya,24,49084,2024-05-12
2113,Jane,,,150,6973,2024-05-12
2139,Alice,mary@yahoo.com,Tanzania,33,23997,2024-01-01
2888,,,Kenya,65,5411,2024-05-12
1265,Alice,,Rwanda,22,44231,2024-01-01
2844,,,Kenya,64,48655,
2707,Mary,invalid_email,Kenya,40,23997,
2581,Mary,,Kenya,53,7010,
2162,John,mary@yahoo.com,,49,19215,
1244,,invalid_email,Kenya,41,24039,2025-02-20
2683,,,Rwanda,42,33863,
2780,Jane,invalid_email,,62,30918,2024-01-01
1393,,mary@yahoo.com,Kenya,45,21371,2025-02-20
2509,John,,Tanzania,36,2847,
1474,Mike,john@gmail.com,Rwanda,24,2795,2024-01-01
2539,,mary@yahoo.com,,61,2127,
1975,Alice,,,58,38760,
2206,Mary,,Kenya,34,26205,2024-01-01
2042,Alice,mary@yahoo.com,,19,12766,
2959,Alice,,Tanzania,33,10330,
1556,Peter,mary@yahoo.com,Rwanda,56,2847,
2016,Mike,john@gmail.com,Rwanda,35,26631,
2546,Peter,mary@yahoo.com,,56,48802,2024-05-12
2604,,,,18,45858,
2551,Alice,,,20,38144,2024-01-01
1881,,invalid_email,,38,8892,
1145,Mary,,Kenya,47,29823,
1664,,,Uganda,28,24376,
2326,Alice,mary@yahoo.com,Rwanda,39,11937,
1618,Mike,,Uganda,64,14641,2025-02-20
2770,,,Rwanda,42,13167,2024-05-12
1818,Peter,john@gmail.com,,20,1121,2024-01-01
1862,Mary,mary@yahoo.com,Kenya,47,40874,2024-01-01
1580,Alice,,Kenya,41,3990,2024-01-01
2021,Jane,,Rwanda,62,45251,2024-01-01
1693,Mike,invalid_email,,53,19042,
2784,Mike,,,40,5411,2024-05-12
2250,Jane,john@gmail.com,Kenya,-5,19557,
2124,,john@gmail.com,Kenya,25,44231,
2609,Alice,,Tanzania,-5,1121,2025-02-20
2439,Mike,,Kenya,21,41706,
2980,Mary,,Tanzania,67,47816,2024-05-12
2238,Alice,,Kenya,56,8492,
1405,Alice,invalid_email,Kenya,60,28121,
1397,Peter,,,48,9574,
2945,Mike,mary@yahoo.com,,46,43685,2024-01-01
1713,Mike,invalid_email,,53,43423,2024-01-01
1702,Jane,,Kenya,30,17362,2024-01-01
1759,Peter,,,58,40497,2024-01-01
1497,,john@gmail.com,,26,42657,
2776,,,,150,23876,
2487,,invalid_email,,38,22062,
2713,,,Rwanda,68,27990,
2971,Peter,invalid_email,Rwanda,20,22059,2024-01-01
1972,Mike,mary@yahoo.com,Kenya,42,22102,2025-02-20
2753,Alice,,Rwanda,42,11065,2025-02-20
1080,Peter,,Kenya,29,11634,2024-01-01
1602,Jane,,,46,43423,2024-05-12
2969,Peter,,Uganda,28,18147,
2709,Jane,john@gmail.com,Tanzania,69,14086,2025-02-20
2773,,john@gmail.com,Rwanda,28,6474,
1770,,,Rwanda,66,40874,2024-05-12
1901,Peter,,,43,44120,
1363,Jane,mary@yahoo.com,Rwanda,,19042,2024-05-12
1161,Peter,,Kenya,31,30840,2024-05-12
2070,,,Kenya,33,25758,
1509,,john@gmail.com,Uganda,27,24353,
2351,Peter,mary@yahoo.com,Uganda,48,10330,
2862,Mary,,Uganda,48,10330,2025-02-20
1114,Jane,mary@yahoo.com,Kenya,53,25758,2024-01-01
1939,,,,27,45858,2024-01-01
2871,Jane,invalid_email,,43,13517,2025-02-20
1335,Jane,mary@yahoo.com,Uganda,37,6365,2024-05-12
1879,John,mary@yahoo.com,Uganda,61,18531,2025-02-20
1735,,john@gmail.com,Kenya,26,30403,2025-02-20
2886,Peter,,,32,41190,
1838,Jane,mary@yahoo.com,Rwanda,26,19557,2025-02-20
1145,Mike,,Tanzania,24,41190,2024-05-12
2597,John,john@gmail.com,,43,32582,2024-01-01
2828,Mary,,,41,30840,
2345,Jane,john@gmail.com,Kenya,29,46799,2025-02-20
